instant_x,dateday,season_x,year_x,month_x,hour,holiday_x,weekday_x,workingday_x,weathercituation_x,temp_x,atemp_x,humidity_x,windspeed_x,unregistered_x,registered_x,count_x,instant_y,season_y,year_y,month_y,holiday_y,weekday_y,workingday_y,weathercituation_y,temp_y,atemp_y,humidity_y,windspeed_y,unregistered_y,registered_y,count_y,season_type,recency,frequency,monetary,R,F,M,RFM_Score
9372,2012-01-31,1,2012,1,9,0,2,1,1,0.3,0.2879,0.52,0.194,30,231,261,396,1,2012,1,0,2,1,1,0.39,0.381317,0.416667,0.261817,324,4185,4509,Springer,4417,4770,18930456,2,3,3,233
9373,2012-01-31,1,2012,1,10,0,2,1,2,0.32,0.3182,0.57,0.194,34,110,144,396,1,2012,1,0,2,1,1,0.39,0.381317,0.416667,0.261817,324,4185,4509,Springer,4417,4653,18886005,2,2,3,223
9374,2012-01-31,1,2012,1,11,0,2,1,1,0.4,0.4091,0.37,0.2836,14,125,139,396,1,2012,1,0,2,1,1,0.39,0.381317,0.416667,0.261817,324,4185,4509,Springer,4417,4648,18887540,2,2,3,223
9375,2012-01-31,1,2012,1,12,0,2,1,1,0.4,0.4091,0.43,0.2985,13,181,194,396,1,2012,1,0,2,1,1,0.39,0.381317,0.416667,0.261817,324,4185,4509,Springer,4417,4703,18905279,2,2,3,223
9376,2012-01-31,1,2012,1,13,0,2,1,1,0.46,0.4545,0.36,0.2239,27,171,198,396,1,2012,1,0,2,1,1,0.39,0.381317,0.416667,0.261817,324,4185,4509,Springer,4417,4707,18904023,2,2,3,223
9377,2012-01-31,1,2012,1,14,0,2,1,1,0.5,0.4848,0.29,0.3284,18,142,160,396,1,2012,1,0,2,1,1,0.39,0.381317,0.416667,0.261817,324,4185,4509,Springer,4417,4669,18892885,2,2,3,223
9378,2012-01-31,1,2012,1,15,0,2,1,1,0.54,0.5152,0.26,0.4478,27,150,177,396,1,2012,1,0,2,1,1,0.39,0.381317,0.416667,0.261817,324,4185,4509,Springer,4417,4686,18896715,2,2,3,223
9379,2012-01-31,1,2012,1,16,0,2,1,1,0.54,0.5152,0.26,0.4478,30,277,307,396,1,2012,1,0,2,1,1,0.39,0.381317,0.416667,0.261817,324,4185,4509,Springer,4417,4816,18955204,2,3,3,233
9380,2012-01-31,1,2012,1,17,0,2,1,1,0.54,0.5152,0.26,0.4179,41,518,559,396,1,2012,1,0,2,1,1,0.39,0.381317,0.416667,0.261817,324,4185,4509,Springer,4417,5068,19159727,2,3,3,233
9381,2012-01-31,1,2012,1,18,0,2,1,1,0.54,0.5152,0.24,0.3582,16,486,502,396,1,2012,1,0,2,1,1,0.39,0.381317,0.416667,0.261817,324,4185,4509,Springer,4417,5011,19114137,2,3,3,233
9382,2012-01-31,1,2012,1,19,0,2,1,1,0.5,0.4848,0.29,0.2836,22,306,328,396,1,2012,1,0,2,1,1,0.39,0.381317,0.416667,0.261817,324,4185,4509,Springer,4417,4837,18970533,2,3,3,233
9383,2012-01-31,1,2012,1,20,0,2,1,1,0.4,0.4091,0.58,0.1045,15,223,238,396,1,2012,1,0,2,1,1,0.39,0.381317,0.416667,0.261817,324,4185,4509,Springer,4417,4747,18923239,2,3,3,233
9384,2012-01-31,1,2012,1,21,0,2,1,1,0.46,0.4545,0.33,0.2985,3,162,165,396,1,2012,1,0,2,1,1,0.39,0.381317,0.416667,0.261817,324,4185,4509,Springer,4417,4674,18896895,2,2,3,223
9385,2012-01-31,1,2012,1,22,0,2,1,1,0.44,0.4394,0.35,0.2985,11,118,129,396,1,2012,1,0,2,1,1,0.39,0.381317,0.416667,0.261817,324,4185,4509,Springer,4417,4638,18885387,2,2,3,223
9386,2012-01-31,1,2012,1,23,0,2,1,1,0.44,0.4394,0.38,0.2537,2,61,63,396,1,2012,1,0,2,1,1,0.39,0.381317,0.416667,0.261817,324,4185,4509,Springer,4417,4572,18874008,2,2,3,223
9387,2012-02-01,1,2012,2,0,0,3,1,1,0.44,0.4394,0.38,0.2836,0,31,31,397,1,2012,2,0,3,1,1,0.469167,0.466538,0.507917,0.189067,304,4275,4579,Springer,4416,4610,19576186,2,2,3,223
9388,2012-02-01,1,2012,2,1,0,3,1,1,0.44,0.4394,0.41,0.2836,0,4,4,397,1,2012,2,0,3,1,1,0.469167,0.466538,0.507917,0.189067,304,4275,4579,Springer,4416,4583,19575241,2,2,3,223
9389,2012-02-01,1,2012,2,2,0,3,1,1,0.44,0.4394,0.44,0.2836,1,6,7,397,1,2012,2,0,3,1,1,0.469167,0.466538,0.507917,0.189067,304,4275,4579,Springer,4416,4586,19575267,2,2,3,223
9390,2012-02-01,1,2012,2,3,0,3,1,1,0.44,0.4394,0.44,0.194,0,3,3,397,1,2012,2,0,3,1,1,0.469167,0.466538,0.507917,0.189067,304,4275,4579,Springer,4416,4582,19575234,2,2,3,223
9391,2012-02-01,1,2012,2,4,0,3,1,1,0.4,0.4091,0.5,0.1642,0,1,1,397,1,2012,2,0,3,1,1,0.469167,0.466538,0.507917,0.189067,304,4275,4579,Springer,4416,4580,19575226,2,2,3,223
9392,2012-02-01,1,2012,2,5,0,3,1,1,0.4,0.4091,0.5,0.1642,0,18,18,397,1,2012,2,0,3,1,1,0.469167,0.466538,0.507917,0.189067,304,4275,4579,Springer,4416,4597,19575549,2,2,3,223
9393,2012-02-01,1,2012,2,6,0,3,1,3,0.4,0.4091,0.54,0.1642,0,67,67,397,1,2012,2,0,3,1,1,0.469167,0.466538,0.507917,0.189067,304,4275,4579,Springer,4416,4646,19579714,2,2,3,223
9394,2012-02-01,1,2012,2,7,0,3,1,3,0.38,0.3939,0.62,0.0896,7,201,208,397,1,2012,2,0,3,1,1,0.469167,0.466538,0.507917,0.189067,304,4275,4579,Springer,4416,4787,19617033,2,3,3,233
9395,2012-02-01,1,2012,2,8,0,3,1,3,0.36,0.3636,0.73,0.1045,15,505,520,397,1,2012,2,0,3,1,1,0.469167,0.466538,0.507917,0.189067,304,4275,4579,Springer,4416,5099,19837825,2,3,3,233
9396,2012-02-01,1,2012,2,9,0,3,1,2,0.36,0.3485,0.71,0.194,9,267,276,397,1,2012,2,0,3,1,1,0.469167,0.466538,0.507917,0.189067,304,4275,4579,Springer,4416,4855,19648917,2,3,3,233
9397,2012-02-01,1,2012,2,10,0,3,1,1,0.4,0.4091,0.62,0.1343,9,124,133,397,1,2012,2,0,3,1,1,0.469167,0.466538,0.507917,0.189067,304,4275,4579,Springer,4416,4712,19591717,2,2,3,223
9398,2012-02-01,1,2012,2,11,0,3,1,1,0.4,0.4091,0.58,0.1642,27,116,143,397,1,2012,2,0,3,1,1,0.469167,0.466538,0.507917,0.189067,304,4275,4579,Springer,4416,4722,19591813,2,2,3,223
9399,2012-02-01,1,2012,2,12,0,3,1,1,0.44,0.4394,0.54,0.1045,26,153,179,397,1,2012,2,0,3,1,1,0.469167,0.466538,0.507917,0.189067,304,4275,4579,Springer,4416,4758,19602612,2,3,3,233
9400,2012-02-01,1,2012,2,13,0,3,1,1,0.46,0.4545,0.47,0.2239,12,174,186,397,1,2012,2,0,3,1,1,0.469167,0.466538,0.507917,0.189067,304,4275,4579,Springer,4416,4765,19607589,2,3,3,233
9401,2012-02-01,1,2012,2,14,0,3,1,1,0.62,0.6212,0.33,0.2239,33,159,192,397,1,2012,2,0,3,1,1,0.469167,0.466538,0.507917,0.189067,304,4275,4579,Springer,4416,4771,19605753,2,3,3,233
9402,2012-02-01,1,2012,2,15,0,3,1,1,0.6,0.6212,0.35,0.2836,25,169,194,397,1,2012,2,0,3,1,1,0.469167,0.466538,0.507917,0.189067,304,4275,4579,Springer,4416,4773,19608011,2,3,3,233
9403,2012-02-01,1,2012,2,16,0,3,1,1,0.6,0.6212,0.4,0.2239,22,261,283,397,1,2012,2,0,3,1,1,0.469167,0.466538,0.507917,0.189067,304,4275,4579,Springer,4416,4862,19649088,2,3,3,233
9404,2012-02-01,1,2012,2,17,0,3,1,1,0.58,0.5455,0.43,0.194,31,508,539,397,1,2012,2,0,3,1,1,0.469167,0.466538,0.507917,0.189067,304,4275,4579,Springer,4416,5118,19849037,2,3,3,233
9405,2012-02-01,1,2012,2,18,0,3,1,1,0.56,0.5303,0.46,0.1642,12,514,526,397,1,2012,2,0,3,1,1,0.469167,0.466538,0.507917,0.189067,304,4275,4579,Springer,4416,5105,19845589,2,3,3,233
9406,2012-02-01,1,2012,2,19,0,3,1,1,0.54,0.5152,0.52,0.2836,20,315,335,397,1,2012,2,0,3,1,1,0.469167,0.466538,0.507917,0.189067,304,4275,4579,Springer,4416,4914,19680750,2,3,3,233
9407,2012-02-01,1,2012,2,20,0,3,1,1,0.52,0.5,0.52,0.1642,10,254,264,397,1,2012,2,0,3,1,1,0.469167,0.466538,0.507917,0.189067,304,4275,4579,Springer,4416,4843,19642281,2,3,3,233
9408,2012-02-01,1,2012,2,21,0,3,1,1,0.52,0.5,0.52,0.1642,16,217,233,397,1,2012,2,0,3,1,1,0.469167,0.466538,0.507917,0.189067,304,4275,4579,Springer,4416,4812,19625786,2,3,3,233
9409,2012-02-01,1,2012,2,22,0,3,1,1,0.5,0.4848,0.55,0.194,7,133,140,397,1,2012,2,0,3,1,1,0.469167,0.466538,0.507917,0.189067,304,4275,4579,Springer,4416,4719,19593845,2,2,3,223
9410,2012-02-01,1,2012,2,23,0,3,1,1,0.46,0.4545,0.63,0.0896,22,75,97,397,1,2012,2,0,3,1,1,0.469167,0.466538,0.507917,0.189067,304,4275,4579,Springer,4416,4676,19582500,2,2,3,223
9411,2012-02-02,1,2012,2,0,0,4,1,1,0.46,0.4545,0.59,0.1343,7,24,31,398,1,2012,2,0,4,1,2,0.399167,0.398971,0.672917,0.187187,190,3571,3761,Springer,4415,3792,13431275,2,2,2,222
9412,2012-02-02,1,2012,2,1,0,4,1,2,0.46,0.4545,0.55,0.0,3,14,17,398,1,2012,2,0,4,1,2,0.399167,0.398971,0.672917,0.187187,190,3571,3761,Springer,4415,3778,13430769,2,2,2,222
9413,2012-02-02,1,2012,2,2,0,4,1,2,0.42,0.4242,0.67,0.1343,2,7,9,398,1,2012,2,0,4,1,2,0.399167,0.398971,0.672917,0.187187,190,3571,3761,Springer,4415,3770,13430594,2,2,2,222
9414,2012-02-02,1,2012,2,3,0,4,1,2,0.42,0.4242,0.67,0.1343,0,2,2,398,1,2012,2,0,4,1,2,0.399167,0.398971,0.672917,0.187187,190,3571,3761,Springer,4415,3763,13430535,2,2,2,222
9415,2012-02-02,1,2012,2,4,0,4,1,3,0.4,0.4091,0.82,0.0896,0,1,1,398,1,2012,2,0,4,1,2,0.399167,0.398971,0.672917,0.187187,190,3571,3761,Springer,4415,3762,13430532,2,2,2,222
9416,2012-02-02,1,2012,2,5,0,4,1,3,0.4,0.4091,0.82,0.0,0,19,19,398,1,2012,2,0,4,1,2,0.399167,0.398971,0.672917,0.187187,190,3571,3761,Springer,4415,3780,13430892,2,2,2,222
9417,2012-02-02,1,2012,2,6,0,4,1,3,0.36,0.3788,0.9,0.0,1,73,74,398,1,2012,2,0,4,1,2,0.399167,0.398971,0.672917,0.187187,190,3571,3761,Springer,4415,3835,13435933,2,2,2,222
9418,2012-02-02,1,2012,2,7,0,4,1,3,0.36,0.3788,0.93,0.0,4,201,205,398,1,2012,2,0,4,1,2,0.399167,0.398971,0.672917,0.187187,190,3571,3761,Springer,4415,3966,13471736,2,2,2,222
9419,2012-02-02,1,2012,2,8,0,4,1,3,0.4,0.4091,0.87,0.0,9,436,445,398,1,2012,2,0,4,1,2,0.399167,0.398971,0.672917,0.187187,190,3571,3761,Springer,4415,4206,13624551,2,2,2,222
9420,2012-02-02,1,2012,2,9,0,4,1,3,0.38,0.3939,0.87,0.0,15,213,228,398,1,2012,2,0,4,1,2,0.399167,0.398971,0.672917,0.187187,190,3571,3761,Springer,4415,3989,13479095,2,2,2,222
9421,2012-02-02,1,2012,2,10,0,4,1,3,0.42,0.4242,0.77,0.1045,6,72,78,398,1,2012,2,0,4,1,2,0.399167,0.398971,0.672917,0.187187,190,3571,3761,Springer,4415,3839,13436147,2,2,2,222
9422,2012-02-02,1,2012,2,11,0,4,1,3,0.4,0.4091,0.82,0.2537,6,99,105,398,1,2012,2,0,4,1,2,0.399167,0.398971,0.672917,0.187187,190,3571,3761,Springer,4415,3866,13440926,2,2,2,222
9423,2012-02-02,1,2012,2,12,0,4,1,1,0.42,0.4242,0.82,0.0,8,140,148,398,1,2012,2,0,4,1,2,0.399167,0.398971,0.672917,0.187187,190,3571,3761,Springer,4415,3909,13451251,2,2,2,222
9424,2012-02-02,1,2012,2,13,0,4,1,2,0.42,0.4242,0.77,0.0,13,124,137,398,1,2012,2,0,4,1,2,0.399167,0.398971,0.672917,0.187187,190,3571,3761,Springer,4415,3898,13447519,2,2,2,222
9425,2012-02-02,1,2012,2,14,0,4,1,1,0.4,0.4091,0.76,0.1045,12,129,141,398,1,2012,2,0,4,1,2,0.399167,0.398971,0.672917,0.187187,190,3571,3761,Springer,4415,3902,13448720,2,2,2,222
9426,2012-02-02,1,2012,2,15,0,4,1,1,0.46,0.4545,0.67,0.1642,24,150,174,398,1,2012,2,0,4,1,2,0.399167,0.398971,0.672917,0.187187,190,3571,3761,Springer,4415,3935,13456631,2,2,2,222
9427,2012-02-02,1,2012,2,16,0,4,1,1,0.46,0.4545,0.55,0.2836,18,211,229,398,1,2012,2,0,4,1,2,0.399167,0.398971,0.672917,0.187187,190,3571,3761,Springer,4415,3990,13478850,2,2,2,222
9428,2012-02-02,1,2012,2,17,0,4,1,1,0.42,0.4242,0.54,0.4925,13,437,450,398,1,2012,2,0,4,1,2,0.399167,0.398971,0.672917,0.187187,190,3571,3761,Springer,4415,4211,13627181,2,2,2,222
9429,2012-02-02,1,2012,2,18,0,4,1,1,0.4,0.4091,0.43,0.4627,17,393,410,398,1,2012,2,0,4,1,2,0.399167,0.398971,0.672917,0.187187,190,3571,3761,Springer,4415,4171,13591661,2,2,2,222
9430,2012-02-02,1,2012,2,19,0,4,1,1,0.38,0.3939,0.43,0.5224,16,311,327,398,1,2012,2,0,4,1,2,0.399167,0.398971,0.672917,0.187187,190,3571,3761,Springer,4415,4088,13532228,2,2,2,222
9431,2012-02-02,1,2012,2,20,0,4,1,1,0.36,0.3182,0.46,0.5224,9,204,213,398,1,2012,2,0,4,1,2,0.399167,0.398971,0.672917,0.187187,190,3571,3761,Springer,4415,3974,13473983,2,2,2,222
9432,2012-02-02,1,2012,2,21,0,4,1,1,0.34,0.303,0.46,0.4179,4,144,148,398,1,2012,2,0,4,1,2,0.399167,0.398971,0.672917,0.187187,190,3571,3761,Springer,4415,3909,13451843,2,2,2,222
9433,2012-02-02,1,2012,2,22,0,4,1,1,0.32,0.2879,0.49,0.4179,3,106,109,398,1,2012,2,0,4,1,2,0.399167,0.398971,0.672917,0.187187,190,3571,3761,Springer,4415,3870,13442085,2,2,2,222
9434,2012-02-02,1,2012,2,23,0,4,1,1,0.32,0.303,0.49,0.2537,0,61,61,398,1,2012,2,0,4,1,2,0.399167,0.398971,0.672917,0.187187,190,3571,3761,Springer,4415,3822,13434252,2,2,2,222
9435,2012-02-03,1,2012,2,0,0,5,1,1,0.32,0.2879,0.53,0.3881,1,37,38,399,1,2012,2,0,5,1,1,0.313333,0.309346,0.526667,0.178496,310,3841,4151,Springer,4414,4189,15945397,2,2,2,222
9436,2012-02-03,1,2012,2,1,0,5,1,1,0.3,0.2727,0.56,0.3284,3,19,22,399,1,2012,2,0,5,1,1,0.313333,0.309346,0.526667,0.178496,310,3841,4151,Springer,4414,4173,15944409,2,2,2,222
9437,2012-02-03,1,2012,2,2,0,5,1,1,0.3,0.2879,0.52,0.2239,0,6,6,399,1,2012,2,0,5,1,1,0.313333,0.309346,0.526667,0.178496,310,3841,4151,Springer,4414,4157,15944027,2,2,2,222
9438,2012-02-03,1,2012,2,3,0,5,1,1,0.28,0.2576,0.56,0.2985,0,4,4,399,1,2012,2,0,5,1,1,0.313333,0.309346,0.526667,0.178496,310,3841,4151,Springer,4414,4155,15944007,2,2,2,222
9439,2012-02-03,1,2012,2,4,0,5,1,1,0.26,0.2576,0.6,0.2239,0,2,2,399,1,2012,2,0,5,1,1,0.313333,0.309346,0.526667,0.178496,310,3841,4151,Springer,4414,4153,15943995,2,2,2,222
9440,2012-02-03,1,2012,2,5,0,5,1,1,0.26,0.2576,0.6,0.2239,0,17,17,399,1,2012,2,0,5,1,1,0.313333,0.309346,0.526667,0.178496,310,3841,4151,Springer,4414,4168,15944280,2,2,2,222
9441,2012-02-03,1,2012,2,6,0,5,1,1,0.24,0.2424,0.65,0.1642,0,88,88,399,1,2012,2,0,5,1,1,0.313333,0.309346,0.526667,0.178496,310,3841,4151,Springer,4414,4239,15951735,2,2,2,222
9442,2012-02-03,1,2012,2,7,0,5,1,1,0.24,0.2273,0.65,0.2239,10,216,226,399,1,2012,2,0,5,1,1,0.313333,0.309346,0.526667,0.178496,310,3841,4151,Springer,4414,4377,15992807,2,2,2,222
9443,2012-02-03,1,2012,2,8,0,5,1,1,0.24,0.2273,0.65,0.2239,12,429,441,399,1,2012,2,0,5,1,1,0.313333,0.309346,0.526667,0.178496,310,3841,4151,Springer,4414,4592,16133180,2,2,2,222
9444,2012-02-03,1,2012,2,9,0,5,1,1,0.24,0.2273,0.65,0.194,18,252,270,399,1,2012,2,0,5,1,1,0.313333,0.309346,0.526667,0.178496,310,3841,4151,Springer,4414,4421,16012031,2,2,2,222
9445,2012-02-03,1,2012,2,10,0,5,1,1,0.28,0.2576,0.56,0.2836,15,114,129,399,1,2012,2,0,5,1,1,0.313333,0.309346,0.526667,0.178496,310,3841,4151,Springer,4414,4280,15958697,2,2,2,222
9446,2012-02-03,1,2012,2,11,0,5,1,1,0.32,0.303,0.53,0.2985,15,149,164,399,1,2012,2,0,5,1,1,0.313333,0.309346,0.526667,0.178496,310,3841,4151,Springer,4414,4315,15968427,2,2,2,222
9447,2012-02-03,1,2012,2,12,0,5,1,1,0.34,0.3333,0.46,0.1343,25,191,216,399,1,2012,2,0,5,1,1,0.313333,0.309346,0.526667,0.178496,310,3841,4151,Springer,4414,4367,15985247,2,2,2,222
9448,2012-02-03,1,2012,2,13,0,5,1,1,0.36,0.3636,0.46,0.0,25,173,198,399,1,2012,2,0,5,1,1,0.313333,0.309346,0.526667,0.178496,310,3841,4151,Springer,4414,4349,15978245,2,2,2,222
9449,2012-02-03,1,2012,2,14,0,5,1,1,0.36,0.3485,0.46,0.2239,22,148,170,399,1,2012,2,0,5,1,1,0.313333,0.309346,0.526667,0.178496,310,3841,4151,Springer,4414,4321,15969151,2,2,2,222
9450,2012-02-03,1,2012,2,15,0,5,1,1,0.38,0.3939,0.4,0.0,48,168,216,399,1,2012,2,0,5,1,1,0.313333,0.309346,0.526667,0.178496,310,3841,4151,Springer,4414,4367,15980279,2,2,2,222
9451,2012-02-03,1,2012,2,16,0,5,1,1,0.4,0.4091,0.37,0.1045,36,275,311,399,1,2012,2,0,5,1,1,0.313333,0.309346,0.526667,0.178496,310,3841,4151,Springer,4414,4462,16029516,2,2,2,222
9452,2012-02-03,1,2012,2,17,0,5,1,1,0.4,0.4091,0.37,0.0896,30,458,488,399,1,2012,2,0,5,1,1,0.313333,0.309346,0.526667,0.178496,310,3841,4151,Springer,4414,4639,16167495,2,2,2,222
9453,2012-02-03,1,2012,2,18,0,5,1,1,0.38,0.3939,0.4,0.1343,17,368,385,399,1,2012,2,0,5,1,1,0.313333,0.309346,0.526667,0.178496,310,3841,4151,Springer,4414,4536,16085671,2,2,2,222
9454,2012-02-03,1,2012,2,19,0,5,1,1,0.34,0.3485,0.49,0.1045,11,256,267,399,1,2012,2,0,5,1,1,0.313333,0.309346,0.526667,0.178496,310,3841,4151,Springer,4414,4418,16012343,2,2,2,222
9455,2012-02-03,1,2012,2,20,0,5,1,1,0.34,0.3485,0.49,0.1045,8,155,163,399,1,2012,2,0,5,1,1,0.313333,0.309346,0.526667,0.178496,310,3841,4151,Springer,4414,4314,15969256,2,2,2,222
9456,2012-02-03,1,2012,2,21,0,5,1,1,0.34,0.3485,0.49,0.1045,8,126,134,399,1,2012,2,0,5,1,1,0.313333,0.309346,0.526667,0.178496,310,3841,4151,Springer,4414,4285,15960875,2,2,2,222
9457,2012-02-03,1,2012,2,22,0,5,1,1,0.34,0.3485,0.49,0.1045,3,116,119,399,1,2012,2,0,5,1,1,0.313333,0.309346,0.526667,0.178496,310,3841,4151,Springer,4414,4270,15957795,2,2,2,222
9458,2012-02-03,1,2012,2,23,0,5,1,1,0.26,0.2727,0.7,0.1045,3,74,77,399,1,2012,2,0,5,1,1,0.313333,0.309346,0.526667,0.178496,310,3841,4151,Springer,4414,4228,15949689,2,2,2,222
9459,2012-02-04,1,2012,2,0,0,6,0,1,0.26,0.2727,0.7,0.1045,10,76,86,400,1,2012,2,0,6,0,2,0.264167,0.272725,0.779583,0.121896,384,2448,2832,Springer,4413,2918,6939272,2,1,1,211
9460,2012-02-04,1,2012,2,1,0,6,0,1,0.26,0.2727,0.7,0.1045,0,43,43,400,1,2012,2,0,6,0,2,0.264167,0.272725,0.779583,0.121896,384,2448,2832,Springer,4413,2875,6934585,2,1,1,211
9461,2012-02-04,1,2012,2,2,0,6,0,1,0.24,0.2576,0.7,0.0896,6,38,44,400,1,2012,2,0,6,0,2,0.264167,0.272725,0.779583,0.121896,384,2448,2832,Springer,4413,2876,6934408,2,1,1,211
9462,2012-02-04,1,2012,2,3,0,6,0,1,0.24,0.2879,0.75,0.0,1,17,18,400,1,2012,2,0,6,0,2,0.264167,0.272725,0.779583,0.121896,384,2448,2832,Springer,4413,2850,6933042,2,1,1,211
9463,2012-02-04,1,2012,2,4,0,6,0,1,0.24,0.2576,0.81,0.0896,1,5,6,400,1,2012,2,0,6,0,2,0.264167,0.272725,0.779583,0.121896,384,2448,2832,Springer,4413,2838,6932766,2,1,1,211
9464,2012-02-04,1,2012,2,5,0,6,0,1,0.24,0.2576,0.81,0.0896,1,3,4,400,1,2012,2,0,6,0,2,0.264167,0.272725,0.779583,0.121896,384,2448,2832,Springer,4413,2836,6932748,2,1,1,211
9465,2012-02-04,1,2012,2,6,0,6,0,1,0.22,0.2273,0.87,0.1343,1,4,5,400,1,2012,2,0,6,0,2,0.264167,0.272725,0.779583,0.121896,384,2448,2832,Springer,4413,2837,6932756,2,1,1,211
9466,2012-02-04,1,2012,2,7,0,6,0,2,0.24,0.2424,0.87,0.1343,1,27,28,400,1,2012,2,0,6,0,2,0.264167,0.272725,0.779583,0.121896,384,2448,2832,Springer,4413,2860,6933492,2,1,1,211
9467,2012-02-04,1,2012,2,8,0,6,0,1,0.24,0.2879,0.87,0.0,4,86,90,400,1,2012,2,0,6,0,2,0.264167,0.272725,0.779583,0.121896,384,2448,2832,Springer,4413,2922,6940476,2,1,1,211
9468,2012-02-04,1,2012,2,9,0,6,0,1,0.24,0.2424,0.81,0.1343,16,141,157,400,1,2012,2,0,6,0,2,0.264167,0.272725,0.779583,0.121896,384,2448,2832,Springer,4413,2989,6954873,2,1,1,211
9469,2012-02-04,1,2012,2,10,0,6,0,1,0.24,0.2576,0.87,0.1045,31,193,224,400,1,2012,2,0,6,0,2,0.264167,0.272725,0.779583,0.121896,384,2448,2832,Springer,4413,3056,6975968,2,1,1,211
9470,2012-02-04,1,2012,2,11,0,6,0,1,0.3,0.3333,0.7,0.0,46,224,270,400,1,2012,2,0,6,0,2,0.264167,0.272725,0.779583,0.121896,384,2448,2832,Springer,4413,3102,6993216,2,1,1,211
9471,2012-02-04,1,2012,2,12,0,6,0,2,0.3,0.3182,0.7,0.0896,40,260,300,400,1,2012,2,0,6,0,2,0.264167,0.272725,0.779583,0.121896,384,2448,2832,Springer,4413,3132,7010736,2,1,1,211
9472,2012-02-04,1,2012,2,13,0,6,0,2,0.3,0.2879,0.7,0.194,58,244,302,400,1,2012,2,0,6,0,2,0.264167,0.272725,0.779583,0.121896,384,2448,2832,Springer,4413,3134,7006424,2,1,1,211
9473,2012-02-04,1,2012,2,14,0,6,0,2,0.32,0.303,0.66,0.2239,47,229,276,400,1,2012,2,0,6,0,2,0.264167,0.272725,0.779583,0.121896,384,2448,2832,Springer,4413,3108,6995940,2,1,1,211
9474,2012-02-04,1,2012,2,15,0,6,0,2,0.32,0.303,0.66,0.2239,61,244,305,400,1,2012,2,0,6,0,2,0.264167,0.272725,0.779583,0.121896,384,2448,2832,Springer,4413,3137,7007156,2,1,1,211
9475,2012-02-04,1,2012,2,16,0,6,0,2,0.34,0.3333,0.61,0.1642,20,123,143,400,1,2012,2,0,6,0,2,0.264167,0.272725,0.779583,0.121896,384,2448,2832,Springer,4413,2975,6950325,2,1,1,211
9476,2012-02-04,1,2012,2,17,0,6,0,3,0.3,0.2879,0.7,0.194,13,54,67,400,1,2012,2,0,6,0,2,0.264167,0.272725,0.779583,0.121896,384,2448,2832,Springer,4413,2899,6936354,2,1,1,211
9477,2012-02-04,1,2012,2,18,0,6,0,3,0.28,0.2727,0.75,0.1642,6,58,64,400,1,2012,2,0,6,0,2,0.264167,0.272725,0.779583,0.121896,384,2448,2832,Springer,4413,2896,6936448,2,1,1,211
9478,2012-02-04,1,2012,2,19,0,6,0,3,0.26,0.2727,0.87,0.1343,5,75,80,400,1,2012,2,0,6,0,2,0.264167,0.272725,0.779583,0.121896,384,2448,2832,Springer,4413,2912,6938736,2,1,1,211
9479,2012-02-04,1,2012,2,20,0,6,0,3,0.24,0.2273,0.93,0.194,4,73,77,400,1,2012,2,0,6,0,2,0.264167,0.272725,0.779583,0.121896,384,2448,2832,Springer,4413,2909,6938357,2,1,1,211
9480,2012-02-04,1,2012,2,21,0,6,0,3,0.24,0.2424,0.93,0.1343,4,74,78,400,1,2012,2,0,6,0,2,0.264167,0.272725,0.779583,0.121896,384,2448,2832,Springer,4413,2910,6938508,2,1,1,211
9481,2012-02-04,1,2012,2,22,0,6,0,2,0.24,0.2576,0.87,0.0896,4,91,95,400,1,2012,2,0,6,0,2,0.264167,0.272725,0.779583,0.121896,384,2448,2832,Springer,4413,2927,6941381,2,1,1,211
9482,2012-02-04,1,2012,2,23,0,6,0,2,0.24,0.2424,0.87,0.1343,4,66,70,400,1,2012,2,0,6,0,2,0.264167,0.272725,0.779583,0.121896,384,2448,2832,Springer,4413,2902,6937356,2,1,1,211
9483,2012-02-05,1,2012,2,0,0,0,0,2,0.24,0.2424,0.87,0.1343,3,58,61,401,1,2012,2,0,0,0,2,0.265833,0.264521,0.687917,0.175996,318,2629,2947,Springer,4412,3008,7751201,2,1,1,211
9484,2012-02-05,1,2012,2,1,0,0,0,2,0.24,0.2576,0.93,0.1045,5,46,51,401,1,2012,2,0,0,0,2,0.265833,0.264521,0.687917,0.175996,318,2629,2947,Springer,4412,2998,7750009,2,1,1,211
9485,2012-02-05,1,2012,2,2,0,0,0,2,0.24,0.2576,0.93,0.1045,4,59,63,401,1,2012,2,0,0,0,2,0.265833,0.264521,0.687917,0.175996,318,2629,2947,Springer,4412,3010,7751380,2,1,1,211
9486,2012-02-05,1,2012,2,3,0,0,0,3,0.24,0.2576,0.87,0.0896,4,13,17,401,1,2012,2,0,0,0,2,0.265833,0.264521,0.687917,0.175996,318,2629,2947,Springer,4412,2964,7747884,2,1,1,211
9487,2012-02-05,1,2012,2,4,0,0,0,2,0.24,0.2424,0.87,0.1343,0,9,9,401,1,2012,2,0,0,0,2,0.265833,0.264521,0.687917,0.175996,318,2629,2947,Springer,4412,2956,7747744,2,1,1,211
9488,2012-02-05,1,2012,2,5,0,0,0,3,0.26,0.2576,0.81,0.194,0,4,4,401,1,2012,2,0,0,0,2,0.265833,0.264521,0.687917,0.175996,318,2629,2947,Springer,4412,2951,7747679,2,1,1,211
